"id";"link";"creation_time";"modification_time"
4;"/WA/Auburn/4650-S-289th-Pl-98001/home/210877";"2018-06-08 16:42:49";""
5;"/WA/Federal-Way/33513-39th-Ave-S-98001/home/22684895";"2018-06-08 16:42:49";""
6;"/WA/Auburn/5106-S-316th-St-98001/home/211889";"2018-06-08 16:42:49";""
7;"/WA/Auburn/4613-S-300th-Pl-98001/home/210698";"2018-06-08 16:42:49";""
8;"/WA/Auburn/5138-S-324th-St-98001/home/361514";"2018-06-08 16:42:49";""
9;"/WA/Auburn/2025-W-St-NW-98001/home/209550";"2018-06-08 16:42:49";""
10;"/WA/Auburn/30841-52nd-Ave-S-98001/home/210903";"2018-06-08 16:42:49";""
11;"/WA/Algona/230-4th-Ave-N-98001/home/365616";"2018-06-08 16:42:49";""
12;"/WA/Auburn/36145-W-Valley-Hwy-S-98001/home/364697";"2018-06-08 16:42:49";""
13;"/WA/Auburn/30600-34th-Pl-S-98001/home/212139";"2018-06-08 16:42:49";""
14;"/WA/Algona/541-Chicago-Ave-98001/home/365707";"2018-06-08 16:42:49";""
15;"/WA/Algona/304-Junction-Blvd-98001/home/365300";"2018-06-08 16:42:49";""
16;"/WA/Auburn/4416-S-352nd-St-98001/home/22514470";"2018-06-08 16:42:49";""
17;"/WA/Auburn/29003-55th-Ave-S-98001/home/210068";"2018-06-08 16:42:49";""
18;"/WA/Auburn/5628-S-305th-St-98001/home/209682";"2018-06-08 16:42:49";""
19;"/WA/Auburn/5460-S-Star-Lake-Rd-98001/home/344942";"2018-06-08 16:42:49";""
20;"/WA/Auburn/5506-S-296th-Pl-98001/home/209514";"2018-06-08 16:42:49";""
21;"/WA/Auburn/28808-40th-Ave-S-98001/home/211793";"2018-06-08 16:42:49";""
22;"/WA/Auburn/6339-S-301st-Pl-98001/unit-23/home/145278314";"2018-06-08 16:42:49";""
23;"/WA/Auburn/38009-38th-Ave-S-98001/home/365121";"2018-06-08 16:42:49";""
24;"/WA/Auburn/507-L-St-SE-98002/home/213408";"2018-06-08 16:42:54";""
25;"/WA/Auburn/603-25th-St-SE-98002/home/213792";"2018-06-08 16:42:54";""
26;"/WA/Auburn/2220-28th-Ct-SE-98002/home/214778";"2018-06-08 16:42:54";""
27;"/WA/Auburn/3618-I-St-SE-98002/unit-10-B/home/66768";"2018-06-08 16:42:54";""
28;"/WA/Auburn/115-21st-St-SE-98002/unit-C/home/61356";"2018-06-08 16:42:54";""
29;"/WA/Auburn/2810-R-Pl-SE-98002/home/214569";"2018-06-08 16:42:54";""
30;"/WA/Auburn/2708-Z-St-SE-98002/home/214592";"2018-06-08 16:42:54";""
31;"/WA/Auburn/440-M-St-NE-98002/home/219818";"2018-06-08 16:42:54";""
32;"/WA/Auburn/5119-L-St-NE-98002/home/146014867";"2018-06-08 16:42:54";""
33;"/WA/Auburn/1420-E-Main-St-98002/home/219845";"2018-06-08 16:42:54";""
34;"/WA/Auburn/1023-43rd-Ct-NE-98002/home/39904376";"2018-06-08 16:42:54";""
35;"/WA/Auburn/814-Pike-St-NE-98002/unit-D4/home/40161";"2018-06-08 16:42:54";""
36;"/WA/Auburn/3423-M-Pl-SE-98002/unit-B/home/26151";"2018-06-08 16:42:54";""
37;"/WA/Auburn/418-5th-St-SE-98002/home/213357";"2018-06-08 16:42:54";""
38;"/WA/Auburn/418-17th-St-SE-98002/unit-15C/home/11503";"2018-06-08 16:42:54";""
39;"/WA/Auburn/408-Riverview-Dr-NE-98002/home/145988395";"2018-06-08 16:42:54";""
40;"/WA/Auburn/2601-W-St-NW-98001/home/214053";"2018-06-08 16:42:54";""
41;"/WA/Auburn/1551-8th-St-NE-98002/unit-A/home/63071";"2018-06-08 16:42:54";""
42;"/WA/Auburn/3415-M-Pl-SE-98002/unit-B/home/145595119";"2018-06-08 16:42:54";""
43;"/WA/Auburn/820-5th-St-SE-98002/home/21884272";"2018-06-08 16:42:54";""
44;"/WA/Federal-Way/157-S-330th-St-98003/unit-D/home/7350";"2018-06-08 16:42:55";""
45;"/WA/Federal-Way/28226-15th-Ave-S-98003/home/345828";"2018-06-08 16:42:55";""
46;"/WA/Federal-Way/2100-S-285th-St-98003/home/203749";"2018-06-08 16:42:55";""
47;"/WA/Federal-Way/31226-6th-Ave-S-98003/home/350052";"2018-06-08 16:42:55";""
48;"/WA/Federal-Way/31003-14th-Ave-S-98003/unit-F2/home/10231";"2018-06-08 16:42:55";""
49;"/WA/Federal-Way/2206-S-288th-Pl-98003/home/204413";"2018-06-08 16:42:55";""
50;"/WA/FEDERAL-WAY/2116-S-227TH-PL-98003/home/205028";"2018-06-08 16:42:55";""
51;"/WA/Federal-Way/1830-S-284th-Ln-98003/unit-G104/home/12327595";"2018-06-08 16:42:55";""
52;"/WA/Federal-Way/2100-S-336th-St-98003/unit-F2/home/47220";"2018-06-08 16:42:55";""
53;"/WA/Federal-Way/159-S-297th-Pl-98003/home/347228";"2018-06-08 16:42:55";""
54;"/WA/Federal-Way/31014-28th-Ave-S-98003/home/205377";"2018-06-08 16:42:55";""
55;"/WA/Federal-Way/29828-18th-Ave-S-98003/home/2069115";"2018-06-08 16:42:55";""
56;"/WA/Federal-Way/28317-15th-Ave-S-98003/home/345842";"2018-06-08 16:42:55";""
57;"/WA/Federal-Way/2925-S-356-Pl-98003/home/39904776";"2018-06-08 16:42:55";""
58;"/WA/Federal-Way/29403-19th-Ave-S-98003/home/204978";"2018-06-08 16:42:55";""
59;"/WA/Federal-Way/30213-25th-Pl-S-98003/home/205042";"2018-06-08 16:42:55";""
60;"/WA/Federal-Way/37731-27th-Pl-S-98003/home/366227";"2018-06-08 16:42:55";""
61;"/WA/Federal-Way/30437-11th-Ave-S-98003/home/351722";"2018-06-08 16:42:55";""
62;"/WA/Federal-Way/38007-23rd-Ct-S-98003/home/365864";"2018-06-08 16:42:55";""
63;"/WA/Federal-Way/2609-S-272ND-St-98003/unit-28/home/145895553";"2018-06-08 16:42:55";""
64;"/WA/Bellevue/3026-108th-Ave-SE-98004/home/510826";"2018-06-08 16:42:57";""
65;"/WA/Bellevue/9520-Lake-Washington-Blvd-NE-98004/home/252218";"2018-06-08 16:42:57";""
66;"/WA/Yarrow-Point/9150-NE-32nd-St-98004/home/252234";"2018-06-08 16:42:57";""
67;"/WA/Hunts-Point/8521-Hunts-Point-Ln-98004/home/250391";"2018-06-08 16:42:57";""
68;"/WA/Bellevue/10456-SE-14th-St-98004/home/18658795";"2018-06-08 16:42:57";""
69;"/WA/Bellevue/2308-103rd-Ave-NE-98004/home/506556";"2018-06-08 16:42:57";""
70;"/WA/Bellevue/11041-SE-31st-St-98004/home/510631";"2018-06-08 16:42:57";""
71;"/WA/Bellevue/10700-NE-4th-St-98004/unit-1616/home/21882867";"2018-06-08 16:42:57";""
72;"/WA/Clyde-Hill/1918-94th-Ave-NE-98004/home/251419";"2018-06-08 16:42:57";""
73;"/WA/Bellevue/925-110th-Ave-NE-98004/unit-11/home/40943";"2018-06-08 16:42:57";""
74;"/WA/Bellevue/9951-Lake-Washington-Blvd-NE-98004/unit-38/home/12537037";"2018-06-08 16:42:57";""
75;"/WA/Beaux-Arts-Village/10032-SE-27th-St-98004/home/253167";"2018-06-08 16:42:57";""
76;"/WA/Bellevue/10610-NE-9th-Pl-98004/unit-1209/home/21470963";"2018-06-08 16:42:57";""
77;"/WA/Bellevue/10610-NE-9th-Pl-98004/unit-505/home/18657417";"2018-06-08 16:42:57";""
78;"/WA/Bellevue/9845-NE-29th-St-98004/home/506693";"2018-06-08 16:42:57";""
79;"/WA/Bellevue/9803-NE-15th-St-98004/home/505832";"2018-06-08 16:42:57";""
80;"/WA/Bellevue/430-Bellevue-Way-SE-98004/unit-104/home/12091204";"2018-06-08 16:42:57";""
81;"/WA/Bellevue/2400-108th-Ave-SE-98004/home/510991";"2018-06-08 16:42:57";""
82;"/WA/Bellevue/Undisclosed-address-98004/home/253458";"2018-06-08 16:42:57";""
83;"/WA/Bellevue/1013-104th-Ave-SE-98004/home/253462";"2018-06-08 16:42:57";""
84;"/WA/Bellevue/2540-118th-Ave-SE-98005/unit-301/home/17068030";"2018-06-08 16:42:59";""
85;"/WA/Bellevue/7-Lake-Bellevue-Dr-98005/unit-202/home/60131";"2018-06-08 16:42:59";""
86;"/WA/Bellevue/13835-SE-10th-St-98005/home/12300117";"2018-06-08 16:42:59";""
87;"/WA/Bellevue/12631-NE-9th-Pl-98005/unit-C310/home/392";"2018-06-08 16:42:59";""
88;"/WA/Bellevue/2560-118th-Ave-SE-98005/unit-3101/home/15979";"2018-06-08 16:42:59";""
89;"/WA/Bellevue/12701-NE-39th-St-98005/home/429888";"2018-06-08 16:42:59";""
90;"/WA/Bellevue/3330-126th-Ave-NE-98005/home/431397";"2018-06-08 16:42:59";""
91;"/WA/Bellevue/2812-120th-Ave-NE-98005/home/430840";"2018-06-08 16:42:59";""
92;"/WA/Bellevue/12422-SE-30th-St-98005/unit-A-1/home/108340267";"2018-06-08 16:42:59";""
93;"/WA/Bellevue/2220-132nd-Pl-SE-98005/unit-A318/home/39890";"2018-06-08 16:42:59";""
94;"/WA/Bellevue/12701-NE-9th-Pl-98005/unit-D112/home/33132";"2018-06-08 16:42:59";""
95;"/WA/Bellevue/1818-121st-Ave-SE-98005/home/507494";"2018-06-08 16:42:59";""
96;"/WA/Bellevue/12620-NE-7th-St-98005/home/509096";"2018-06-08 16:42:59";""
97;"/WA/Bellevue/6-Lake-Bellevue-Dr-98005/unit-212/home/18534";"2018-06-08 16:42:59";""
98;"/WA/Bellevue/2803-122nd-Pl-NE-98005/home/431251";"2018-06-08 16:42:59";""
99;"/WA/Bellevue/12220-SE-25th-St-98005/home/507292";"2018-06-08 16:42:59";""
100;"/WA/Bellevue/3034-128th-Ave-SE-98005/unit-26/home/17083253";"2018-06-08 16:42:59";""
101;"/WA/Bellevue/3021-127th-Pl-SE-98005/unit-K22/home/26262";"2018-06-08 16:42:59";""
102;"/WA/Bellevue/13659-NE-32nd-Pl-98005/home/431165";"2018-06-08 16:42:59";""
103;"/WA/Bellevue/2909-124th-Pl-NE-98005/home/509098";"2018-06-08 16:42:59";""
104;"/WA/Bellevue/4972-120th-Ave-SE-98006/home/417858";"2018-06-08 16:43:01";""
105;"/WA/Bellevue/11259-SE-64th-Pl-98006/home/417008";"2018-06-08 16:43:01";""
106;"/WA/Bellevue/6690-127th-Pl-SE-98006/home/416245";"2018-06-08 16:43:01";""
107;"/WA/Bellevue/5101-125th-Ave-SE-98006/home/417290";"2018-06-08 16:43:01";""
108;"/WA/Bellevue/4047-120th-Ave-SE-98006/home/234216";"2018-06-08 16:43:01";""
109;"/WA/Bellevue/4211-136th-Pl-SE-98006/home/239395";"2018-06-08 16:43:01";""
110;"/WA/Bellevue/3520-Lake-Washington-Blvd-SE-98006/unit-107/home/36429";"2018-06-08 16:43:01";""
111;"/WA/Bellevue/6418-129th-Pl-SE-98006/home/415787";"2018-06-08 16:43:01";""
112;"/WA/Bellevue/5650-Highland-Dr-98006/home/239519";"2018-06-08 16:43:01";""
113;"/WA/Bellevue/17417-SE-46th-Pl-98006/home/235866";"2018-06-08 16:43:01";""
114;"/WA/Bellevue/4333-123rd-Ave-SE-98006/home/233931";"2018-06-08 16:43:01";""
115;"/WA/Bellevue/14314-SE-49th-St-98006/home/235605";"2018-06-08 16:43:01";""
116;"/WA/Bellevue/3763-138th-Pl-SE-98006/home/234048";"2018-06-08 16:43:01";""
117;"/WA/Bellevue/5587-174th-Pl-SE-98006/home/418878";"2018-06-08 16:43:01";""
118;"/WA/Bellevue/6705-SE-Cougar-Mountain-Way-98006/unit-1/home/22400";"2018-06-08 16:43:01";""
119;"/WA/Bellevue/16710-SE-59th-St-98006/home/418640";"2018-06-08 16:43:01";""
120;"/WA/Bellevue/14541-SE-41st-Ln-98006/home/233577";"2018-06-08 16:43:01";""
121;"/WA/Bellevue/4627-138th-Ave-SE-98006/home/236643";"2018-06-08 16:43:01";""
122;"/WA/Bellevue/4512-162nd-Way-SE-98006/home/239125";"2018-06-08 16:43:01";""
123;"/WA/Bellevue/14904-SE-47th-Ct-98006/home/240972";"2018-06-08 16:43:01";""
124;"/WA/Bellevue/1436-158th-Ct-NE-98008/unit-105/home/145994905";"2018-06-08 16:43:02";""
125;"/WA/Bellevue/11-143rd-Ave-SE-98007/unit-2/home/29128";"2018-06-08 16:43:02";""
126;"/WA/Bellevue/3818-142nd-Pl-NE-98007/home/430355";"2018-06-08 16:43:02";""
127;"/WA/Bellevue/2040-150th-Ave-SE-98007/home/427279";"2018-06-08 16:43:02";""
128;"/WA/Bellevue/1616-151st-Ave-SE-98007/home/426709";"2018-06-08 16:43:02";""
129;"/WA/Bellevue/14555-NE-32nd-St-98007/unit-F302/home/145701020";"2018-06-08 16:43:02";""
130;"/WA/Bellevue/1025-154th-Ave-SE-98007/home/425995";"2018-06-08 16:43:02";""
131;"/WA/Bellevue/1406-153rd-Pl-SE-98007/home/426029";"2018-06-08 16:43:02";""
132;"/WA/Bellevue/15204-NE-8th-St-98007/unit-B1/home/29324";"2018-06-08 16:43:02";""
133;"/WA/Bellevue/1-143rd-Ave-SE-98007/home/17075119";"2018-06-08 16:43:02";""
134;"/WA/Bellevue/1430-158th-Ct-NE-98008/unit-106/home/145994957";"2018-06-08 16:43:02";""
135;"/WA/Bellevue/15202-NE-8th-St-98007/unit-A3/home/29322";"2018-06-08 16:43:02";""
136;"/WA/Bellevue/15007-NE-15th-St-98007/home/501147";"2018-06-08 16:43:02";""
137;"/WA/Bellevue/14836-SE-16th-St-98007/unit-4/home/145555591";"2018-06-08 16:43:02";""
138;"/WA/Bellevue/212-154th-Pl-SE-98007/home/426510";"2018-06-08 16:43:02";""
139;"/WA/Bellevue/1503-151st-Ave-NE-98007/home/500082";"2018-06-08 16:43:02";""
140;"/WA/Bellevue/1450-158th-Ct-NE-98008/unit-102/home/145994566";"2018-06-08 16:43:02";""
141;"/WA/Bellevue/14435-NE-40th-St-98007/unit-B204/home/59821";"2018-06-08 16:43:02";""
142;"/WA/Bellevue/14837-NE-12th-St-98007/home/501885";"2018-06-08 16:43:02";""
143;"/WA/Bellevue/14525-NE-45th-St-98007/unit-F1/home/42182";"2018-06-08 16:43:02";""
144;"/WA/Auburn/32867-46th-Pl-S-98001/home/362744";"2018-06-08 16:45:29";""
145;"/WA/Auburn/3208-S-Star-Lake-Rd-98001/home/12317463";"2018-06-08 16:45:29";""
146;"/WA/Auburn/282-Bingaman-Pond-98001/home/69800275";"2018-06-08 16:45:29";""
147;"/WA/Auburn/Star-Water/Plan-2623/home/145377425";"2018-06-08 16:45:29";""
148;"/WA/Auburn/5836-S-326th-Ct-98001/home/102840125";"2018-06-08 16:45:29";""
149;"/WA/Auburn/38039-37th-Pl-S-98001/home/363923";"2018-06-08 16:45:29";""
150;"/WA/Auburn/35017-37th-Ave-S-98001/home/361752";"2018-06-08 16:45:29";""
151;"/WA/Auburn/49th-Ave-S-98001/home/22100704";"2018-06-08 16:45:29";""
152;"/WA/Auburn/35622-56th-Ave-S-98001/home/12539348";"2018-06-08 16:45:29";""
153;"/WA/Auburn/34318-43rd-Ave-S-98001/home/363657";"2018-06-08 16:45:29";""
154;"/WA/Auburn/3139-S-276th-Home-Site-11-Ct-98001/home/145524685";"2018-06-08 16:45:29";""
155;"/WA/Auburn/37242-42nd-Ave-S-98001/home/364053";"2018-06-08 16:45:29";""
156;"/WA/Auburn/37407-49th-Ave-S-98001/home/364522";"2018-06-08 16:45:29";""
157;"/WA/Federal-Way/4237-S-326th-Pl-98001/home/362685";"2018-06-08 16:45:29";""
158;"/WA/Algona/515-4th-Ave-N-98001/home/2060937";"2018-06-08 16:45:29";""
159;"/WA/Auburn/31-S-299th-St-98001/home/113365601";"2018-06-08 16:45:29";""
160;"/WA/Auburn/55th-Ave-S-98001/home/22094280";"2018-06-08 16:45:29";""
161;"/WA/Algona/649-Main-St-98001/home/365623";"2018-06-08 16:45:29";""
162;"/WA/Auburn/1545-W-Valley-Hwy-S-98001/home/144639086";"2018-06-08 16:45:29";""
163;"/WA/Auburn/38110-55th-Ave-S-98001/home/364088";"2018-06-08 16:45:29";""
164;"/WA/Auburn/3089-S-276th-Home-Site-19-Ct-98001/home/145499108";"2018-06-08 16:45:29";""
165;"/WA/Auburn/35425-55th-Ave-S-98001/home/143320423";"2018-06-08 16:45:29";""
166;"/WA/Auburn/3418-S-Star-Lake-Rd-98001/home/22093206";"2018-06-08 16:45:29";""
167;"/WA/Auburn/Wyncrest/Lynden/home/145237947";"2018-06-08 16:45:29";""
168;"/WA/Auburn/Star-Water/Plan-2886/home/145345855";"2018-06-08 16:45:29";""
169;"/WA/Auburn/53rd-Ave-S-98001/home/101645042";"2018-06-08 16:45:29";""
170;"/WA/Auburn/37305-34th-Ave-S-98001/home/145304454";"2018-06-08 16:45:29";""
171;"/WA/Algona/128-Milwaukee-Blvd-S-98001/home/35624556";"2018-06-08 16:45:29";""
172;"/WA/Auburn/54-Pl-S-292nd-Pl-98001/home/145512606";"2018-06-08 16:45:29";""
173;"/WA/Auburn/5868-S-326th-Ct-98001/home/105291535";"2018-06-08 16:45:29";""
174;"/WA/Auburn/Pepper-Hill/Hudson/home/137388279";"2018-06-08 16:45:29";""
175;"/WA/Auburn/3816-S-374th-St-98001/home/364913";"2018-06-08 16:45:29";""
176;"/WA/Auburn/908-Pike-St-NW-98001/home/344760";"2018-06-08 16:45:29";""
177;"/WA/Auburn/36505-W-Valley-Hwy-S-98001/home/144585102";"2018-06-08 16:45:29";""
178;"/WA/Auburn/Pepper-Hill/Ambia/home/144475406";"2018-06-08 16:45:29";""
179;"/WA/Auburn/29503-54th-Ct-S-98001/home/2077985";"2018-06-08 16:45:29";""
180;"/WA/Auburn/29625-55th-Ave-S-98001/home/210165";"2018-06-08 16:45:29";""
181;"/WA/Auburn/38062-36th-Pl-S-98001/home/364618";"2018-06-08 16:45:29";""
182;"/WA/Auburn/4409-S-349th-St-98001/home/363650";"2018-06-08 16:45:29";""
183;"/WA/Auburn/340-55th-Ave-S-98001/home/143996176";"2018-06-08 16:45:29";""
184;"/WA/Auburn/36521-W-Valley-Hwy-S-98001/home/144585055";"2018-06-08 16:45:29";""
185;"/WA/Auburn/Wyncrest/Magnolia/home/145333301";"2018-06-08 16:45:29";""
186;"/WA/Auburn/37826-35th-Way-S-98001/home/364055";"2018-06-08 16:45:29";""
187;"/WA/Federal-Way/37703-31st-Ave-S-98003/home/109660732";"2018-06-08 16:45:29";""
188;"/WA/Auburn/29308-35th-Ave-S-98001/home/211419";"2018-06-08 16:45:29";""
189;"/WA/Auburn/35457-56th-Ave-S-98001/home/22697519";"2018-06-08 16:45:29";""
190;"/WA/Auburn/Wyncrest/Carnation/home/145237949";"2018-06-08 16:45:29";""
191;"/WA/Auburn/3627-S-Star-Lake-Rd-98001/home/209447";"2018-06-08 16:45:29";""
192;"/WA/Auburn/33015-56th-Ave-S-98001/home/144918719";"2018-06-08 16:45:29";""
193;"/WA/Algona/Algona-Blvd-N-98001/home/112981375";"2018-06-08 16:45:29";""
194;"/WA/Auburn/34612-38th-Ave-S-98001/home/18665023";"2018-06-08 16:45:29";""
195;"/WA/Auburn/302-32nd-Ave-S-98001/home/145649087";"2018-06-08 16:45:29";""
196;"/WA/Auburn/366-52nd-Ave-S-98001/home/40365742";"2018-06-08 16:45:29";""
197;"/WA/Auburn/Pepper-Hill/Astoria/home/145077721";"2018-06-08 16:45:29";""
198;"/WA/Auburn/31834-44th-Ave-S-98001/home/362504";"2018-06-08 16:45:29";""
199;"/WA/Federal-Way/4502-S-330th-Pl-98001/home/28624428";"2018-06-08 16:45:29";""
200;"/WA/Auburn/35628-56th-Ave-S-98001/home/22697489";"2018-06-08 16:45:29";""
201;"/WA/Auburn/31400-44th-Ave-S-98001/home/144798481";"2018-06-08 16:45:29";""
202;"/WA/Algona/365-10th-Ave-N-98001/home/145133830";"2018-06-08 16:45:29";""
203;"/WA/Federal-Way/3711-S-322nd-St-98001/home/363201";"2018-06-08 16:45:29";""
204;"/WA/Auburn/364-32nd-Ave-S-98001/home/108941246";"2018-06-08 16:45:29";""
205;"/WA/Auburn/4508-S-342nd-St-98001/home/363868";"2018-06-08 16:45:29";""
206;"/WA/Auburn/Calla-Crest/Sybil/home/143015152";"2018-06-08 16:45:29";""
207;"/WA/Auburn/21-F-St-NW-98001/home/217893";"2018-06-08 16:45:29";""
208;"/WA/Auburn/35423-55th-Ave-S-98001/home/143499268";"2018-06-08 16:45:29";""
209;"/WA/Auburn/Pepper-Hill/Emerson/home/137388300";"2018-06-08 16:45:29";""
210;"/WA/Auburn/35421-55th-Ave-S-98001/home/145959380";"2018-06-08 16:45:29";""
211;"/WA/Auburn/32003-54th-Ct-S-98001/home/362405";"2018-06-08 16:45:29";""
212;"/WA/Auburn/31824-44th-Ave-S-98001/home/2061778";"2018-06-08 16:45:29";""
213;"/WA/Auburn/4434-S-352nd-Ln-98001/home/22637542";"2018-06-08 16:45:29";""
214;"/WA/Auburn/37916-55th-Ave-S-98001/home/364461";"2018-06-08 16:45:29";""
215;"/WA/Auburn/Wyncrest/Bainbridge-Next-Gen/home/145227186";"2018-06-08 16:45:29";""
216;"/WA/Auburn/35950-W-Valley-Hwy-S-98001/home/364589";"2018-06-08 16:45:29";""
217;"/WA/Auburn/288-55th-Ave-S-98001/home/97947737";"2018-06-08 16:45:29";""
218;"/WA/Auburn/30616-34th-Pl-S-98001/home/22479100";"2018-06-08 16:45:29";""
219;"/WA/Auburn/35436-55th-Ave-S-98001/home/145578252";"2018-06-08 16:45:29";""
220;"/WA/Auburn/35419-56th-Ave-S-98001/home/22697508";"2018-06-08 16:45:29";""
221;"/WA/Auburn/33-S-374th-St-98001/home/145303991";"2018-06-08 16:45:29";""
222;"/WA/Auburn/W-Valley-Hwy-S-98001/home/144834807";"2018-06-08 16:45:29";""
223;"/WA/Kent/28421-85th-Ave-S-98032/home/344979";"2018-06-08 16:45:29";""
224;"/WA/Auburn/36523-W-Valley-Hwy-S-98001/home/144585077";"2018-06-08 16:45:29";""
225;"/WA/Auburn/35453-56th-Ave-S-98001/home/22697516";"2018-06-08 16:45:29";""
226;"/WA/Auburn/5228-S-328th-St-98001/home/362479";"2018-06-08 16:45:29";""
227;"/WA/Auburn/37623-48th-Ave-S-98001/home/108281448";"2018-06-08 16:45:29";""
228;"/WA/Algona/328-5th-Ave-NW-98001/home/365521";"2018-06-08 16:45:29";""
229;"/WA/Auburn/4312-S-275th-Ct-98001/home/208420";"2018-06-08 16:45:29";""
230;"/WA/Auburn/37517-34th-Ave-S-98001/home/18659711";"2018-06-08 16:45:29";""
231;"/WA/Auburn/37113-33rd-Ave-S-98001/home/362261";"2018-06-08 16:45:29";""
232;"/WA/Auburn/36501-W-Valley-Hwy-S-98001/home/144889798";"2018-06-08 16:45:29";""
233;"/WA/Auburn/3201-W-Valley-Hwy-S-98001/home/22627635";"2018-06-08 16:45:29";""
234;"/WA/Auburn/33852-56th-Pl-S-98001/home/39904957";"2018-06-08 16:45:29";""
255;"/WA/Auburn/3302-I-St-NE-98002/unit-A201/home/71320";"2018-06-08 16:46:15";""
256;"/WA/Auburn/418-17th-St-SE-98002/unit-5B/home/39059";"2018-06-08 16:46:15";""
257;"/WA/Auburn/52-Auburn-Way-S-98002/home/144903962";"2018-06-08 16:46:15";""
258;"/WA/Auburn/1402-22nd-St-NE-98002/unit-32/home/144832674";"2018-06-08 16:46:15";""
259;"/WA/Auburn/1601-1st-St-NE-98002/home/218271";"2018-06-08 16:46:15";""
260;"/WA/Auburn/2235-I-St-NE-98002/home/217743";"2018-06-08 16:46:15";""
261;"/WA/Auburn/609-8th-St-SE-98002/home/214840";"2018-06-08 16:46:15";""
262;"/WA/Auburn/1402-22nd-St-NE-98002/unit-67/home/28943858";"2018-06-08 16:46:15";""
263;"/WA/Auburn/2720-Forest-Ridge-Dr-SE-98002/home/216775";"2018-06-08 16:46:15";""
264;"/WA/Auburn/3611-I-St-NE-98002/unit-181/home/18580983";"2018-06-08 16:46:15";""
265;"/WA/Auburn/1205-22nd-St-SE-98002/home/145837186";"2018-06-08 16:46:15";""
266;"/WA/Auburn/1402-22nd-St-NE-98002/unit-17/home/145746730";"2018-06-08 16:46:15";""
267;"/WA/Auburn/1402-22nd-St-NE-98002/unit-216/home/39976945";"2018-06-08 16:46:15";""
268;"/WA/Auburn/3611-I-St-NE-98002/unit-218/home/144340347";"2018-06-08 16:46:15";""
269;"/WA/Auburn/1402-22nd-St-NE-98002/unit-411/home/145666500";"2018-06-08 16:46:15";""
270;"/WA/Auburn/1313-F-St-SE-98002/home/213893";"2018-06-08 16:46:15";""
271;"/WA/Auburn/3312-I-St-NE-98002/unit-D201/home/31099";"2018-06-08 16:46:15";""
272;"/WA/Auburn/370-37th-St-SE-98002/home/145471097";"2018-06-08 16:46:15";""
273;"/WA/Auburn/1807-E-Main-St-98002/home/218398";"2018-06-08 16:46:15";""
274;"/WA/Auburn/1402-22nd-St-NE-98002/unit-268/home/28646170";"2018-06-08 16:46:15";""
275;"/WA/Auburn/830-Pike-St-NE-98002/unit-A3/home/17072841";"2018-06-08 16:46:15";""
276;"/WA/Auburn/3611-I-St-NE-98002/unit-90/home/145543528";"2018-06-08 16:46:15";""
277;"/WA/Auburn/1402-22nd-St-NE-98002/unit-424/home/26773781";"2018-06-08 16:46:15";""
278;"/WA/Auburn/207-8th-St-SE-98002/home/213232";"2018-06-08 16:46:15";""
279;"/WA/Auburn/800-29th-St-SE-98002/unit-G19/home/49749714";"2018-06-08 16:46:15";""
280;"/WA/Auburn/3408-I-St-NE-98002/unit-L103/home/51525";"2018-06-08 16:46:15";""
281;"/WA/Auburn/114-7th-St-SE-98002/home/213601";"2018-06-08 16:46:15";""
282;"/WA/Auburn/1402-22nd-St-NE-98002/unit-401/home/145555383";"2018-06-08 16:46:15";""
283;"/WA/Auburn/3611-I-St-NE-98002/unit-401/home/144478750";"2018-06-08 16:46:15";""
284;"/WA/Auburn/1402-22nd-St-NE-98002/unit-63/home/145884410";"2018-06-08 16:46:15";""
285;"/WA/Auburn/3611-I-St-NE-98002/unit-91/home/17946122";"2018-06-08 16:46:15";""
306;"/WA/Federal-Way/2015-S-304th-St-98003/home/205602";"2018-06-08 16:47:35";""
307;"/WA/Federal-Way/35101-27th-Ave-S-98003/home/2060732";"2018-06-08 16:47:35";""
308;"/WA/Federal-Way/29322-11th-Pl-S-98003/home/347713";"2018-06-08 16:47:35";""
309;"/WA/Federal-Way/30600-Pacific-Hwy-S-98003/home/113669729";"2018-06-08 16:47:35";""
310;"/WA/Federal-Way/2231-S-308th-St-98003/home/205229";"2018-06-08 16:47:35";""
311;"/WA/Federal-Way/29605-21st-Pl-S-98003/home/205735";"2018-06-08 16:47:35";""
312;"/WA/Federal-Way/31511-10th-Ave-S-98003/home/352033";"2018-06-08 16:47:35";""
313;"/WA/Federal-Way/304-S-304th-St-98003/home/145834822";"2018-06-08 16:47:35";""
314;"/WA/Federal-Way/32716-3rd-Pl-S-98003/unit-6/home/13116";"2018-06-08 16:47:35";""
315;"/WA/Federal-Way/28932-11th-Pl-S-98003/home/347758";"2018-06-08 16:47:35";""
316;"/WA/Federal-Way/2523-S-371st-St-98003/home/22057090";"2018-06-08 16:47:35";""
317;"/WA/Federal-Way/1700-S-305th-Pl-98003/home/22671101";"2018-06-08 16:47:35";""
318;"/WA/Federal-Way/2501-S-349th-St-98003/home/109476657";"2018-06-08 16:47:35";""
319;"/WA/Federal-Way/30430-8th-Pl-S-98003/home/351103";"2018-06-08 16:47:35";""
320;"/WA/Federal-Way/29826-18th-Ave-S-98003/home/22492253";"2018-06-08 16:47:35";""
